,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b4c2e8-abbf-490c-a3b9-0341584ea2d7,1534,,"[111.6, 68.5]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,59,Barcelona,217,['3afc512d-f65a-4f33-97d5-58db897639cb'],39,,,,,,,,,,,,,,,,Barcelona,00:26:39.413,Ball Receipt*,
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989a884d-f54a-48df-ad4c-a7a3b1a94f07,1537,,"[102.7, 74.6]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,59,Barcelona,217,['1395f2df-a21c-4690-b19b-973c25346dea'],43,,,,,,,,,,,,,,,,Barcelona,00:26:43.017,Ball Receipt*,
1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6824e3b-30a4-4dd6-9b5e-18f842a89899,1540,,"[82.2, 67.7]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,59,Barcelona,217,['215b7ddd-3776-4ccc-aa95-34d2c64c956a'],45,,,,,,,,,,,,,,,,Barcelona,00:26:45.416,Ball Receipt*,
1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e933a35c-799a-4f97-8e0d-5d51658031db,1543,,"[75.9, 50.4]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Back,59,Barcelona,217,['66e5eeea-f2c0-4eac-84cb-049e66765fed'],47,,,,,,,,,,,,,,,,Barcelona,00:26:47.235,Ball Receipt*,
1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe5ab30-2c7c-444a-80a0-7e674708bad7,1546,,"[79.4, 25.0]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,59,Barcelona,217,['6b65c490-34d1-4582-9561-3b932f3a674b'],49,,,,,,,,,,,,,,,,Barcelona,00:26:49.874,Ball Receipt*,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a587800e-3882-480e-9470-1907b96dab45,1549,,"[92.9, 3.7]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,59,Barcelona,217,['69fbf1b3-9016-45b1-a77b-668ac0e0e7b4'],51,,,,,,,,,,,,,,,,Barcelona,00:26:51.997,Ball Receipt*,
1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adad2c4c-f649-4994-8ec3-7c2176b06ca6,1552,,"[84.9, 31.3]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,59,Barcelona,217,['ca239ea8-8bde-4f23-ac0c-d7b1db0cca85'],56,,,,,,,,,,,,,,,,Barcelona,00:26:56.532,Ball Receipt*,
1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ad4c42-59e5-4c1c-b0ad-8516e0960f8a,1555,,"[77.3, 54.4]",3773369,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,59,Barcelona,217,['49bbc58c-6212-44a0-9781-e147e7737132'],59,,,,,,,,,,,,,,,,Barcelona,00:26:59.968,Ball Receipt*,
1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653642f6-e4c7-4714-8ab7-e53cd38b4952,1558,,"[92.9, 76.9]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,59,Barcelona,217,['3f03aa6e-f4bb-4c75-a72d-41a3640d093d'],6,,,,,,,,,,,,,,,,Barcelona,00:27:06.202,Ball Receipt*,
1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc373ba9-7f2d-4fbf-bf8d-97afb33ae5c8,1561,,"[94.7, 72.0]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,59,Barcelona,217,['115e6c4e-e7ad-4d02-bf5f-2df6dc2710d1'],8,,,,,,,,,,,,,,,,Barcelona,00:27:08.108,Ball Receipt*,
1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430f0ff0-7734-41ab-91fe-c9f5c7b0a262,1564,,"[91.2, 75.7]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,59,Barcelona,217,['a6f01a53-2346-4b87-abdf-e52ec726a653'],9,,,,,,,,,,,,,,,,Barcelona,00:27:09.153,Ball Receipt*,
1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c028b44-2245-4db7-9186-6093f89c4867,1567,,"[86.3, 66.8]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,59,Barcelona,217,['9458104d-c373-4a96-8b86-613493cc638e'],11,,,,,,,,,,,,,,,,Barcelona,00:27:11.275,Ball Receipt*,
1812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f825727-82aa-4e31-a777-0d7ed9a32121,1570,,"[83.2, 75.2]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,59,Barcelona,217,['249f2e2e-a324-42e0-be5b-49d42ae6a458'],13,,,,,,,,,,,,,,,,Barcelona,00:27:13.084,Ball Receipt*,
1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7f0eb7a-2a58-49e8-a50d-5d21ab8b312f,1574,,"[91.2, 77.7]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,59,Barcelona,217,"['4924b56d-d451-46d6-8717-96c1d69a4199', '89f9faa3-c34e-4bee-866b-63082a951f0a']",14,,,,,,,,,,,,,,,,Barcelona,00:27:14.513,Ball Receipt*,True
1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ba3d0c-9068-4c63-ac03-b2a0132e1803,1578,,"[61.2, 69.4]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,59,Barcelona,217,['1a5a4939-3777-46d0-861f-c95f79aee09d'],19,,,,,,,,,,,,,,,,Barcelona,00:27:19.651,Ball Receipt*,
1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2762438-8042-46be-b0da-23a3d5c152d6,1581,,"[58.0, 37.1]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,59,Barcelona,217,['55536a72-94af-4d55-9cc5-4394ae7af2a8'],22,,,,,,,,,,,,,,,,Barcelona,00:27:22.633,Ball Receipt*,
1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a106513-3ada-4e19-86df-4bda4e9edb34,1584,,"[64.7, 47.0]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,59,Barcelona,217,['3c1cc048-02ca-476a-9754-07b84649b345'],25,,,,,,,,,,,,,,,,Barcelona,00:27:25.031,Ball Receipt*,
1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa70e046-516e-4b67-9e23-00e88c707b87,1587,,"[56.9, 61.7]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,59,Barcelona,217,['e68cb002-ca57-44e3-aeae-ed5ed2918981'],26,,,,,,,,,,,,,,,,Barcelona,00:27:26.367,Ball Receipt*,
1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfec5984-ef3e-48d5-9180-302c511ac488,1590,,"[71.6, 77.7]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,59,Barcelona,217,['4d6665fc-46db-4650-8da1-3ca3d735b6f9'],29,,,,,,,,,,,,,,,,Barcelona,00:27:29.392,Ball Receipt*,
1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec958c8d-113a-438f-9679-f977d3839fc8,1594,,"[80.0, 67.1]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,59,Barcelona,217,"['43a40bc0-e72c-48b3-962b-e06c3b0f06a9', 'd30905ed-b74b-46ba-afae-99835bb9f3ac']",31,,,,,,,,,,,,,,,,Barcelona,00:27:31.503,Ball Receipt*,True
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426ea0f0-840c-4a83-8b21-f186839404c8,1599,,"[71.9, 48.3]",3773369,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,60,Barcelona,217,['27ad4ddf-cff0-46b2-9e6c-98dc2197d365'],59,,,,,,,,,,,,,,,,Barcelona,00:27:59.581,Ball Receipt*,
1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408e5090-4076-4b17-8271-a697a7d9e940,1601,,"[72.2, 38.3]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Back,60,Barcelona,217,['7ab1ac44-a431-4a29-a123-bb3f43cde40d'],2,,,,,,,,,,,,,,,,Barcelona,00:28:02.046,Ball Receipt*,
1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bc43756-14f9-4d50-8e54-d7a7eb0d9a90,1603,,"[89.5, 19.6]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,60,Barcelona,217,['022a26f7-6208-463e-a966-5d373a534afd'],6,,,,,,,,,,,,,,,,Barcelona,00:28:06.336,Ball Receipt*,
1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5dc972-612f-473d-86a1-b1c7f6912c7c,1606,,"[107.0, 5.8]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,60,Barcelona,217,['ffea878d-a666-4a7e-8b67-3f6c113de7dc'],9,,,,,,,,,,,,,,,,Barcelona,00:28:09.020,Ball Receipt*,
1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2d624a-ef0f-4184-b6ad-d8d1ed3c15cc,1614,,"[92.7, 41.8]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,61,Barcelona,217,['f0dbd475-3d53-463d-8874-cee34ef7cd57'],35,,,,,,,,,,,,,,,,Barcelona,00:28:35.500,Ball Receipt*,
1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868ca22c-b660-4f62-9df8-3cf834993198,1620,,"[112.2, 2.3]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Antoine Griezmann,5487.0,Left Attacking Midfield,62,Barcelona,217,['f3a02864-e170-4c96-b8c3-2587771ccd3a'],53,,,,,,,,,,,,,,,,Barcelona,00:28:53.592,Ball Receipt*,
1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9628bde-5f16-43e5-945d-26822773a269,1623,,"[106.7, 3.7]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro González López,30486.0,Left Defensive Midfield,62,Barcelona,217,['6ef243ba-88f4-4158-99cc-3565709036f4'],55,,,,,,,,,,,,,,,,Barcelona,00:28:55.502,Ball Receipt*,
1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c119fff0-0052-4469-9ee4-fc3603a672b6,1626,,"[91.2, 17.3]",3773369,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Wing Back,62,Barcelona,217,['0a64aa46-0460-43aa-8448-8c010ba91f79'],57,,,,,,,,,,,,,,,,Barcelona,00:28:57.326,Ball Receipt*,
1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41854ced-8582-46ac-b6f5-1535131b6f46,1632,,"[54.6, 3.4]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,64,Barcelona,217,['183ab4ae-2198-40f7-a5e9-1230b0bf20b8'],32,,,,,,,,,,,,,,,,Barcelona,00:29:32.790,Ball Receipt*,
1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2dc8915-acdc-4116-980a-3c93de8e7625,1636,,"[40.5, 29.1]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Center Back,64,Barcelona,217,"['1d0a3a6c-3655-4d9a-8edd-8fa048ab96a5', '8bedb288-75cc-48ff-9995-a108d727d014']",35,,,,,,,,,,,,,,,,Barcelona,00:29:35.547,Ball Receipt*,True
1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6f7251-9caf-4122-b105-e6a836b7f9f8,1639,,"[46.3, 34.3]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,64,Barcelona,217,['1cb98e53-81f8-4b04-9b7b-522a4c311c42'],37,,,,,,,,,,,,,,,,Barcelona,00:29:37.445,Ball Receipt*,
1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b02fb8a-f876-4df7-8012-f73a13ea7d28,1642,,"[43.6, 8.6]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,64,Barcelona,217,['57823fa9-aac5-4ec9-af1b-ccee018c8c43'],38,,,,,,,,,,,,,,,,Barcelona,00:29:38.998,Ball Receipt*,
1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79eab290-3782-432f-868d-356a484f90b3,1646,,"[56.0, 10.3]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,64,Barcelona,217,"['49c89ce1-c5d3-4df0-91cd-cdb31972501f', '8015cff0-5719-4c1c-a1ae-7170456f3104']",40,,,,,,,,,,,,,,,,Barcelona,00:29:40.429,Ball Receipt*,True
1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08816792-e57b-4d49-9dc6-2ed2dac4952b,1649,,"[78.5, 2.3]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,64,Barcelona,217,['ab0c63d8-7e95-41f4-babe-118f829fedc2'],44,,,,,,,,,,,,,,,,Barcelona,00:29:44.564,Ball Receipt*,
1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fa80ea-d3dd-44e8-af95-99d7d24a997a,1652,,"[68.5, 25.6]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,64,Barcelona,217,['86ac4330-6db1-498c-9a07-278f91e704d6'],48,,,,,,,,,,,,,,,,Barcelona,00:29:48.599,Ball Receipt*,
1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b3c3a5-77ca-47d9-92cb-4efabaed5dd8,1655,,"[72.2, 50.4]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,64,Barcelona,217,['70b32b61-22de-475b-8650-94c48ddef9d8'],50,,,,,,,,,,,,,,,,Barcelona,00:29:50.917,Ball Receipt*,
1836,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b791ade8-d9ed-4f1b-9c6e-91423cdb41cb,1658,,"[85.2, 44.3]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Attacking Midfield,64,Barcelona,217,['6503a4e7-0897-44e9-84c8-38f9220c7968'],52,,,,,,,,,,,,,,,,Barcelona,00:29:52.420,Ball Receipt*,
1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b433636-7b38-4d73-bb64-ec71e064fc95,1664,,"[25.7, 15.1]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Galán Gil,23322.0,Left Wing Back,65,Huesca,902,['361eb8d2-c8ae-48cc-b6f0-ec0a0ae84b50'],56,,,,,,,,,,,,,,,,Huesca,00:29:56.110,Ball Receipt*,
1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d77deb-960f-44e0-9724-1e28b92959a6,1668,,"[42.4, 17.6]",3773369,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Rico Moreno,6656.0,Left Center Midfield,65,Huesca,902,"['4c8bcc8d-ec27-4832-8761-e25cc7e581b5', 'a8c1e510-6589-423e-b40b-8aa62ddc92c0']",57,,,,,,,,,,,,,,,,Huesca,00:29:57.123,Ball Receipt*,True
1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25ef46e-c495-42d1-8446-c287bfeb3667,1675,,"[67.3, 66.2]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,66,Barcelona,217,['d0529a37-b02c-43d7-b304-6bcb49bd7528'],1,,,,,,,,,,,,,,,,Barcelona,00:30:01.825,Ball Receipt*,
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb7bc33-6aa6-496a-82bc-3c274911e922,1678,,"[80.5, 62.5]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,66,Barcelona,217,['82e85ef9-a58c-4179-8a56-11ebf6ee9246'],4,,,,,,,,,,,,,,,,Barcelona,00:30:04.037,Ball Receipt*,
1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c26d82-ba93-4646-8f7b-fa5da3170a89,1681,,"[105.6, 59.0]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Center Forward,66,Barcelona,217,['1672263c-2085-475a-97e5-1094ce7244c8'],6,,,,,,,,,,,,,,,,Barcelona,00:30:06.411,Ball Receipt*,
1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7d033fd-d5f2-47ad-b38f-81204fdf6a65,1684,,"[100.7, 58.5]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,66,Barcelona,217,['73a9e1a9-7c21-4b2e-9671-a8b43dc7cc95'],8,,,,,,,,,,,,,,,,Barcelona,00:30:08.234,Ball Receipt*,
1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624b9295-007b-465d-b86d-7ac3179f099f,1688,,"[99.0, 49.8]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,66,Barcelona,217,"['2e6b6763-975c-4662-8534-2694076d7a07', '39ddd0c9-1002-458b-bb9a-24a2f449b769']",9,,,,,,,,,,,,,,,,Barcelona,00:30:09.401,Ball Receipt*,True
1844,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680c1c85-bc99-42e0-bf4c-9f4b629f7d6f,1695,,"[105.0, 24.1]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,66,Barcelona,217,['d6b5268a-4e00-452c-943f-31a3787afa95'],13,,,,,,,,,,,,,,,,Barcelona,00:30:13.727,Ball Receipt*,
1845,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15505ba3-860d-4533-83bb-9208a52df22f,1705,,"[89.4, 48.1]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Mir Vicente,23812.0,Left Center Forward,67,Huesca,902,['fe0c3183-b275-489c-804d-ceb06474020e'],37,,,,,,,,,,,,,,,,Huesca,00:30:37.310,Ball Receipt*,
1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6cef1f-5277-4f7f-99c6-78e19e30417c,1707,,"[14.9, 43.5]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,68,Barcelona,217,['7d116a17-4937-42d3-9648-63de60383c83'],40,,,,,,,,,,,,,,,,Barcelona,00:30:40.692,Ball Receipt*,
1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd6dc739-e270-4d00-b5aa-41e44463108d,1710,,"[37.3, 55.5]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,68,Barcelona,217,['6f462c65-0ff8-44c1-8fd5-6729510e9021'],43,,,,,,,,,,,,,,,,Barcelona,00:30:43.044,Ball Receipt*,
1848,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51a76911-a7af-41f3-9673-8053e8ba2683,1714,,"[69.8, 54.4]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,68,Barcelona,217,['1d57debc-8b10-407d-9552-e552fcc85da1'],49,,,,,,,,,,,,,,,,Barcelona,00:30:49.109,Ball Receipt*,
1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5efe68f-4d67-46c2-ab82-f82504bbc3f1,1720,,"[47.9, 34.6]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Idrissa Doumbia,23307.0,Center Defensive Midfield,69,Huesca,902,['4ce2d2c3-e263-4203-ba72-f27f1fe2c9ad'],51,,,,,,,,,,,,,,,,Huesca,00:30:51.062,Ball Receipt*,
1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007c4d7f-4adf-44eb-bcda-a7f7288697cf,1723,,"[53.1, 42.4]",3773369,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ferreiro Quiroga,11670.0,Right Center Midfield,69,Huesca,902,"['2bd0cd0f-5ee4-411b-94c6-ffd46c35bfb0', '616d7ce6-d489-4f1e-9037-3b5eed954e8f']",52,,,,,,,,,,,,,,,,Huesca,00:30:52.236,Ball Receipt*,True
1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f10f3f1-f718-4cc0-a1f8-f1d10cb55c34,1730,,"[23.2, 22.5]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,70,Barcelona,217,"['06a48346-6e03-41d5-afcc-1aa7f5602efe', '50817555-dd6d-49b7-aa89-b65eb10b3059']",1,,,,,,,,,,,,,,,,Barcelona,00:31:01.332,Ball Receipt*,True
1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70ea962-2322-4458-a50b-973a849c42c9,1733,,"[33.0, 15.6]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,70,Barcelona,217,"['35f8e6ac-e399-454b-a40c-70b0dd95b274', '50817555-dd6d-49b7-aa89-b65eb10b3059']",3,,,,,,,,,,,,,,,,Barcelona,00:31:03.319,Ball Receipt*,True
1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043bdc66-9587-4cb3-8da4-46c8480d089a,1736,,"[36.4, 38.0]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,70,Barcelona,217,['0e3be8e8-df39-4b36-9a17-1906e6679d3e'],7,,,,,,,,,,,,,,,,Barcelona,00:31:07.485,Ball Receipt*,
1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f36c82-f938-48dd-a014-280d347308c7,1739,,"[35.6, 28.8]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Defensive Midfield,70,Barcelona,217,['d0ed4617-fcd3-4509-9210-9e24224dcee0'],8,,,,,,,,,,,,,,,,Barcelona,00:31:08.549,Ball Receipt*,
1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122075df-1281-417e-9cf9-9c1b43807ae0,1742,,"[43.9, 61.7]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,70,Barcelona,217,['dc4f0fd0-203c-41e3-8b87-87e15979824d'],10,,,,,,,,,,,,,,,,Barcelona,00:31:10.285,Ball Receipt*,
1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7958b53-695c-48f8-8905-1cfe04742a5a,1745,,"[75.9, 70.5]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,70,Barcelona,217,['a51f05c0-0d95-4b77-a00a-d80788b69f85'],20,,,,,,,,,,,,,,,,Barcelona,00:31:20.881,Ball Receipt*,
1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38da47ca-83c6-4a21-8881-7c248b429635,1748,,"[90.6, 78.4]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,70,Barcelona,217,['dfcf4811-0075-4b65-acbd-a95a61e26e3c'],23,,,,,,,,,,,,,,,,Barcelona,00:31:23.187,Ball Receipt*,
1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e975a7-55d4-4ed5-a91b-1ee295843fb5,1752,,"[84.0, 68.5]",3773369,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,70,Barcelona,217,"['611e0e71-f2e6-498f-a388-7cbcdfd4c2bd', 'd4d67985-7b93-47c8-b84e-e04fd9f2abfa']",24,,,,,,,,,,,,,,,,Barcelona,00:31:24.895,Ball Receipt*,True
